TABLE_NAME                                         COLUMN_NAME
ENCNTR_DENIED_DAYSB584DRR                          DRR_IDENT_ID
ENCNTR_DOMAIN                                      ENCNTR_DOMAIN_ID
ENCNTR_DOMAIN                                      PERSON_ID
ENCNTR_DOMAIN                                      ENCNTR_ID
ENCNTR_DOMAIN                                      ENCNTR_DOMAIN_TYPE_CD
ENCNTR_DOMAIN                                      UPDT_CNT
ENCNTR_DOMAIN                                      UPDT_DT_TM
ENCNTR_DOMAIN                                      UPDT_ID
ENCNTR_DOMAIN                                      UPDT_TASK
ENCNTR_DOMAIN                                      UPDT_APPLCTX
ENCNTR_DOMAIN                                      ACTIVE_IND
ENCNTR_DOMAIN                                      ACTIVE_STATUS_CD
ENCNTR_DOMAIN                                      ACTIVE_STATUS_DT_TM
ENCNTR_DOMAIN                                      ACTIVE_STATUS_PRSNL_ID
ENCNTR_DOMAIN                                      BEG_EFFECTIVE_DT_TM
ENCNTR_DOMAIN                                      END_EFFECTIVE_DT_TM
ENCNTR_DOMAIN                                      LOC_FACILITY_CD
ENCNTR_DOMAIN                                      LOC_BUILDING_CD
ENCNTR_DOMAIN                                      LOC_NURSE_UNIT_CD
ENCNTR_DOMAIN                                      LOC_ROOM_CD
ENCNTR_DOMAIN                                      LOC_BED_CD
ENCNTR_DOMAIN                                      MED_SERVICE_CD
ENCNTR_DOMAIN                                      LAST_UTC_TS
ENCNTR_DOMAIN                                      TXN_ID_TEXT
ENCNTR_DOMAIN                                      INST_ID
ENCNTR_DOMAIN5952DRR                               ENCNTR_DOMAIN_ID
ENCNTR_DOMAIN5952DRR                               PERSON_ID
ENCNTR_DOMAIN5952DRR                               ENCNTR_ID
ENCNTR_DOMAIN5952DRR                               ENCNTR_DOMAIN_TYPE_CD
ENCNTR_DOMAIN5952DRR                               UPDT_CNT
ENCNTR_DOMAIN5952DRR                               UPDT_DT_TM
ENCNTR_DOMAIN5952DRR                               UPDT_ID
ENCNTR_DOMAIN5952DRR                               UPDT_TASK
ENCNTR_DOMAIN5952DRR                               UPDT_APPLCTX
ENCNTR_DOMAIN5952DRR                               ACTIVE_IND
ENCNTR_DOMAIN5952DRR                               ACTIVE_STATUS_CD
ENCNTR_DOMAIN5952DRR                               ACTIVE_STATUS_PRSNL_ID
ENCNTR_DOMAIN5952DRR                               LOC_FACILITY_CD
ENCNTR_DOMAIN5952DRR                               LOC_BUILDING_CD
ENCNTR_DOMAIN5952DRR                               LOC_NURSE_UNIT_CD
ENCNTR_DOMAIN5952DRR                               LOC_ROOM_CD
ENCNTR_DOMAIN5952DRR                               LOC_BED_CD
ENCNTR_DOMAIN5952DRR                               MED_SERVICE_CD
ENCNTR_DOMAIN5952DRR                               ACTIVE_STATUS_DT_TM
ENCNTR_DOMAIN5952DRR                               BEG_EFFECTIVE_DT_TM
ENCNTR_DOMAIN5952DRR                               END_EFFECTIVE_DT_TM
ENCNTR_DOMAIN5952DRR                               DRR_IDENT_ID
ENCNTR_ENCNTR_RELT8882DRR                          ENCNTR_ENCNTR_RELTN_ID
ENCNTR_ENCNTR_RELT8882DRR                          ENCNTR_ID
ENCNTR_ENCNTR_RELT8882DRR                          RELATED_ENCNTR_ID
ENCNTR_ENCNTR_RELT8882DRR                          ENCNTR_RELTN_TYPE_CD
ENCNTR_ENCNTR_RELT8882DRR                          UPDT_APPLCTX
ENCNTR_ENCNTR_RELT8882DRR                          UPDT_CNT
ENCNTR_ENCNTR_RELT8882DRR                          UPDT_DT_TM
ENCNTR_ENCNTR_RELT8882DRR                          UPDT_ID
ENCNTR_ENCNTR_RELT8882DRR                          UPDT_TASK
ENCNTR_ENCNTR_RELT8882DRR                          DRR_IDENT_ID
ENCNTR_ENCNTR_RELTN                                ENCNTR_ENCNTR_RELTN_ID
ENCNTR_ENCNTR_RELTN                                ENCNTR_ID
ENCNTR_ENCNTR_RELTN                                RELATED_ENCNTR_ID
ENCNTR_ENCNTR_RELTN                                ENCNTR_RELTN_TYPE_CD
ENCNTR_ENCNTR_RELTN                                UPDT_APPLCTX
ENCNTR_ENCNTR_RELTN                                UPDT_CNT
ENCNTR_ENCNTR_RELTN                                UPDT_DT_TM
ENCNTR_ENCNTR_RELTN                                UPDT_ID
ENCNTR_ENCNTR_RELTN                                UPDT_TASK
ENCNTR_ENCNTR_RELTN                                LAST_UTC_TS
ENCNTR_ENCNTR_RELTN                                TXN_ID_TEXT
ENCNTR_ENCNTR_RELTN                                INST_ID
ENCNTR_EVENT_SET_I6748DRR                          ENCNTR_EVENT_SET_IO_ID
ENCNTR_EVENT_SET_I6748DRR                          PERSON_ID
ENCNTR_EVENT_SET_I6748DRR                          ENCNTR_ID
ENCNTR_EVENT_SET_I6748DRR                          EVENT_SET_NAME
ENCNTR_EVENT_SET_I6748DRR                          UPDT_DT_TM
ENCNTR_EVENT_SET_I6748DRR                          UPDT_ID
ENCNTR_EVENT_SET_I6748DRR                          UPDT_CNT
ENCNTR_EVENT_SET_I6748DRR                          UPDT_TASK
ENCNTR_EVENT_SET_I6748DRR                          UPDT_APPLCTX
ENCNTR_EVENT_SET_I6748DRR                          DRR_IDENT_ID
ENCNTR_EVENT_SET_IO                                ENCNTR_EVENT_SET_IO_ID
ENCNTR_EVENT_SET_IO                                PERSON_ID
ENCNTR_EVENT_SET_IO                                ENCNTR_ID
ENCNTR_EVENT_SET_IO                                EVENT_SET_NAME
ENCNTR_EVENT_SET_IO                                UPDT_DT_TM
ENCNTR_EVENT_SET_IO                                UPDT_ID
ENCNTR_EVENT_SET_IO                                UPDT_CNT
ENCNTR_EVENT_SET_IO                                UPDT_TASK
ENCNTR_EVENT_SET_IO                                UPDT_APPLCTX
ENCNTR_FINANCIAL                                   ENCNTR_FINANCIAL_ID
ENCNTR_FINANCIAL                                   PERSON_ID
ENCNTR_FINANCIAL                                   UPDT_CNT
ENCNTR_FINANCIAL                                   UPDT_DT_TM
ENCNTR_FINANCIAL                                   UPDT_ID
ENCNTR_FINANCIAL                                   UPDT_TASK
ENCNTR_FINANCIAL                                   UPDT_APPLCTX
ENCNTR_FINANCIAL                                   ACTIVE_IND
ENCNTR_FINANCIAL                                   ACTIVE_STATUS_CD
ENCNTR_FINANCIAL                                   ACTIVE_STATUS_DT_TM
ENCNTR_FINANCIAL                                   ACTIVE_STATUS_PRSNL_ID
ENCNTR_FINANCIAL                                   BEG_EFFECTIVE_DT_TM
ENCNTR_FINANCIAL                                   END_EFFECTIVE_DT_TM
ENCNTR_FINANCIAL                                   RESEARCH_ACCOUNT
ENCNTR_FINANCIAL                                   DATA_STATUS_CD
ENCNTR_FINANCIAL                                   DATA_STATUS_DT_TM
ENCNTR_FINANCIAL                                   DATA_STATUS_PRSNL_ID
ENCNTR_FINANCIAL                                   CONTRIBUTOR_SYSTEM_CD
ENCNTR_FINANCIAL                                   BILL_TYPE_CD
ENCNTR_FINANCIAL                                   LAST_UTC_TS
ENCNTR_FINANCIAL                                   TXN_ID_TEXT
ENCNTR_FINANCIAL                                   INST_ID
ENCNTR_FINANCIAL0073DRR                            ENCNTR_FINANCIAL_ID
ENCNTR_FINANCIAL0073DRR                            PERSON_ID
ENCNTR_FINANCIAL0073DRR                            UPDT_CNT
ENCNTR_FINANCIAL0073DRR                            UPDT_DT_TM
ENCNTR_FINANCIAL0073DRR                            UPDT_ID
ENCNTR_FINANCIAL0073DRR                            UPDT_TASK
ENCNTR_FINANCIAL0073DRR                            UPDT_APPLCTX
ENCNTR_FINANCIAL0073DRR                            ACTIVE_IND
ENCNTR_FINANCIAL0073DRR                            ACTIVE_STATUS_CD
ENCNTR_FINANCIAL0073DRR                            ACTIVE_STATUS_PRSNL_ID
ENCNTR_FINANCIAL0073DRR                            RESEARCH_ACCOUNT
ENCNTR_FINANCIAL0073DRR                            DATA_STATUS_CD
ENCNTR_FINANCIAL0073DRR                            DATA_STATUS_PRSNL_ID
ENCNTR_FINANCIAL0073DRR                            CONTRIBUTOR_SYSTEM_CD
ENCNTR_FINANCIAL0073DRR                            BILL_TYPE_CD
ENCNTR_FINANCIAL0073DRR                            BEG_EFFECTIVE_DT_TM
ENCNTR_FINANCIAL0073DRR                            END_EFFECTIVE_DT_TM
ENCNTR_FINANCIAL0073DRR                            DATA_STATUS_DT_TM
ENCNTR_FINANCIAL0073DRR                            ACTIVE_STATUS_DT_TM
ENCNTR_FINANCIAL0073DRR                            DRR_IDENT_ID
ENCNTR_FINANCIAL_ALIAS                             ENCNTR_FIN_ALIAS_ID
ENCNTR_FINANCIAL_ALIAS                             ENCNTR_FINANCIAL_ID
ENCNTR_FINANCIAL_ALIAS                             UPDT_CNT
ENCNTR_FINANCIAL_ALIAS                             UPDT_DT_TM
ENCNTR_FINANCIAL_ALIAS                             UPDT_ID
ENCNTR_FINANCIAL_ALIAS                             UPDT_TASK
ENCNTR_FINANCIAL_ALIAS                             UPDT_APPLCTX
ENCNTR_FINANCIAL_ALIAS                             ACTIVE_IND
ENCNTR_FINANCIAL_ALIAS                             ACTIVE_STATUS_CD
ENCNTR_FINANCIAL_ALIAS                             ACTIVE_STATUS_DT_TM
ENCNTR_FINANCIAL_ALIAS                             ACTIVE_STATUS_PRSNL_ID
ENCNTR_FINANCIAL_ALIAS                             ALIAS_POOL_CD
ENCNTR_FINANCIAL_ALIAS                             FIN_ALIAS_TYPE_CD
ENCNTR_FINANCIAL_ALIAS                             ALIAS
ENCNTR_FINANCIAL_ALIAS                             FIN_ALIAS_SUB_TYPE_CD
ENCNTR_FINANCIAL_ALIAS                             CHECK_DIGIT
ENCNTR_FINANCIAL_ALIAS                             CHECK_DIGIT_METHOD_CD
ENCNTR_FINANCIAL_ALIAS                             BEG_EFFECTIVE_DT_TM
ENCNTR_FINANCIAL_ALIAS                             END_EFFECTIVE_DT_TM
ENCNTR_FINANCIAL_ALIAS                             DATA_STATUS_CD
ENCNTR_FINANCIAL_ALIAS                             DATA_STATUS_DT_TM
ENCNTR_FINANCIAL_ALIAS                             DATA_STATUS_PRSNL_ID
ENCNTR_FINANCIAL_ALIAS                             CONTRIBUTOR_SYSTEM_CD
ENCNTR_FINANCIAL_H3275DRR                          ENCNTR_FIN_HIST_ID
ENCNTR_FINANCIAL_H3275DRR                          ENCNTR_FIN_HIST_TYPE_CD
ENCNTR_FINANCIAL_H3275DRR                          ENCNTR_FINANCIAL_ID
ENCNTR_FINANCIAL_H3275DRR                          ENCNTR_ID
ENCNTR_FINANCIAL_H3275DRR                          FINANCIAL_CLASS_CD
ENCNTR_FINANCIAL_H3275DRR                          ACTIVE_IND
ENCNTR_FINANCIAL_H3275DRR                          ACTIVE_STATUS_CD
ENCNTR_FINANCIAL_H3275DRR                          ACTIVE_STATUS_PRSNL_ID
ENCNTR_FINANCIAL_H3275DRR                          UPDT_APPLCTX
ENCNTR_FINANCIAL_H3275DRR                          UPDT_CNT
ENCNTR_FINANCIAL_H3275DRR                          UPDT_DT_TM
ENCNTR_FINANCIAL_H3275DRR                          UPDT_ID
ENCNTR_FINANCIAL_H3275DRR                          UPDT_TASK
ENCNTR_FINANCIAL_H3275DRR                          ACTIVE_STATUS_DT_TM
ENCNTR_FINANCIAL_H3275DRR                          BEG_EFFECTIVE_DT_TM
ENCNTR_FINANCIAL_H3275DRR                          END_EFFECTIVE_DT_TM
ENCNTR_FINANCIAL_H3275DRR                          TRANSACTION_DT_TM
ENCNTR_FINANCIAL_H3275DRR                          DRR_IDENT_ID
ENCNTR_FINANCIAL_HIST                              ENCNTR_FIN_HIST_ID
ENCNTR_FINANCIAL_HIST                              ENCNTR_FIN_HIST_TYPE_CD
ENCNTR_FINANCIAL_HIST                              ENCNTR_FINANCIAL_ID
ENCNTR_FINANCIAL_HIST                              ENCNTR_ID
ENCNTR_FINANCIAL_HIST                              FINANCIAL_CLASS_CD
ENCNTR_FINANCIAL_HIST                              ACTIVE_IND
ENCNTR_FINANCIAL_HIST                              ACTIVE_STATUS_CD
ENCNTR_FINANCIAL_HIST                              ACTIVE_STATUS_DT_TM
ENCNTR_FINANCIAL_HIST                              ACTIVE_STATUS_PRSNL_ID
ENCNTR_FINANCIAL_HIST                              BEG_EFFECTIVE_DT_TM
ENCNTR_FINANCIAL_HIST                              END_EFFECTIVE_DT_TM
ENCNTR_FINANCIAL_HIST                              UPDT_APPLCTX
ENCNTR_FINANCIAL_HIST                              UPDT_CNT
ENCNTR_FINANCIAL_HIST                              UPDT_DT_TM
ENCNTR_FINANCIAL_HIST                              UPDT_ID
ENCNTR_FINANCIAL_HIST                              UPDT_TASK
ENCNTR_FINANCIAL_HIST                              TRANSACTION_DT_TM
ENCNTR_FINANCIAL_HIST                              LAST_UTC_TS
ENCNTR_FINANCIAL_HIST                              TXN_ID_TEXT
ENCNTR_FINANCIAL_HIST                              INST_ID
ENCNTR_FIN_CMB                                     ENCNTR_FIN_CMB_ID
ENCNTR_FIN_CMB                                     UPDT_CNT
ENCNTR_FIN_CMB                                     UPDT_DT_TM
ENCNTR_FIN_CMB                                     UPDT_ID
ENCNTR_FIN_CMB                                     UPDT_TASK
ENCNTR_FIN_CMB                                     UPDT_APPLCTX
ENCNTR_FIN_CMB                                     ACTIVE_IND
ENCNTR_FIN_CMB                                     ACTIVE_STATUS_CD
ENCNTR_FIN_CMB                                     ACTIVE_STATUS_DT_TM
ENCNTR_FIN_CMB                                     ACTIVE_STATUS_PRSNL_ID
ENCNTR_FIN_CMB                                     TO_ENCNTR_FIN_ID
ENCNTR_FIN_CMB                                     FROM_ENCNTR_FIN_ID
ENCNTR_FIN_CMB                                     CONTRIBUTOR_SYSTEM_CD
ENCNTR_FIN_CMB                                     COMBINE_ACTION_CD
ENCNTR_FIN_CMB                                     PREV_ACTIVE_IND
ENCNTR_FIN_CMB                                     PREV_ACTIVE_STATUS_CD
ENCNTR_FIN_CMB_DET                                 ENCNTR_FIN_CMB_DET_ID
ENCNTR_FIN_CMB_DET                                 ENCNTR_FIN_CMB_ID
ENCNTR_FIN_CMB_DET                                 UPDT_CNT
ENCNTR_FIN_CMB_DET                                 UPDT_DT_TM
ENCNTR_FIN_CMB_DET                                 UPDT_ID
ENCNTR_FIN_CMB_DET                                 UPDT_TASK
ENCNTR_FIN_CMB_DET                                 UPDT_APPLCTX
ENCNTR_FIN_CMB_DET                                 ACTIVE_IND
ENCNTR_FIN_CMB_DET                                 ACTIVE_STATUS_CD
ENCNTR_FIN_CMB_DET                                 ACTIVE_STATUS_DT_TM
ENCNTR_FIN_CMB_DET                                 ACTIVE_STATUS_PRSNL_ID
ENCNTR_FIN_CMB_DET                                 ENTITY_NAME
ENCNTR_FIN_CMB_DET                                 ENTITY_ID
ENCNTR_FIN_CMB_DET                                 COMBINE_ACTION_CD
ENCNTR_FIN_CMB_DET                                 ATTRIBUTE_NAME
ENCNTR_FIN_CMB_DET                                 PREV_ACTIVE_IND
ENCNTR_FIN_CMB_DET                                 PREV_ACTIVE_STATUS_CD
ENCNTR_FLEX_HIST                                   ENCNTR_FLEX_HIST_ID
ENCNTR_FLEX_HIST                                   ENCNTR_ID
ENCNTR_FLEX_HIST                                   CHANGE_BIT
ENCNTR_FLEX_HIST                                   TRACKING_BIT
ENCNTR_FLEX_HIST                                   ACTIVITY_DT_TM
ENCNTR_FLEX_HIST                                   TRANSACTION_DT_TM
ENCNTR_FLEX_HIST                                   MENTAL_HEALTH_CD
ENCNTR_FLEX_HIST                                   MENTAL_HEALTH_DT_TM
ENCNTR_FLEX_HIST                                   REG_DT_TM
ENCNTR_FLEX_HIST                                   ADMIT_TYPE_CD
ENCNTR_FLEX_HIST                                   TRIAGE_CD
ENCNTR_FLEX_HIST                                   DISCH_DISPOSITION_CD
ENCNTR_FLEX_HIST                                   ADMIT_SRC_CD
ENCNTR_FLEX_HIST                                   ACCOMMODATION_REQUEST_CD
ENCNTR_FLEX_HIST                                   DISCH_DT_TM
ENCNTR_FLEX_HIST                                   ADMIT_MODE_CD
ENCNTR_FLEX_HIST                                   TRIAGE_DT_TM
ENCNTR_FLEX_HIST                                   PLACEMENT_AUTH_PRSNL_ID
ENCNTR_FLEX_HIST                                   ALT_LVL_CARE_DT_TM
ENCNTR_FLEX_HIST                                   ALT_LVL_CARE_DECOMP_DT_TM
ENCNTR_FLEX_HIST                                   ACCOMMODATION_CD
ENCNTR_FLEX_HIST                                   REGION_CD
ENCNTR_FLEX_HIST                                   ISOLATION_CD
ENCNTR_FLEX_HIST                                   ORGANIZATION_ID
ENCNTR_FLEX_HIST                                   LOC_FACILITY_CD
ENCNTR_FLEX_HIST                                   LOC_BUILDING_CD
ENCNTR_FLEX_HIST                                   LOC_NURSE_UNIT_CD
ENCNTR_FLEX_HIST                                   LOC_ROOM_CD
ENCNTR_FLEX_HIST                                   LOC_BED_CD
ENCNTR_FLEX_HIST                                   ENCNTR_TYPE_CD
ENCNTR_FLEX_HIST                                   MED_SERVICE_CD
ENCNTR_FLEX_HIST                                   TRANSFER_REASON_CD
ENCNTR_FLEX_HIST                                   ALT_LVL_CARE_CD
ENCNTR_FLEX_HIST                                   ACTIVE_IND
ENCNTR_FLEX_HIST                                   ACTIVE_STATUS_DT_TM
ENCNTR_FLEX_HIST                                   ACTIVE_STATUS_PRSNL_ID
ENCNTR_FLEX_HIST                                   ACTIVE_STATUS_CD
ENCNTR_FLEX_HIST                                   UPDT_ID
ENCNTR_FLEX_HIST                                   UPDT_DT_TM
ENCNTR_FLEX_HIST                                   UPDT_TASK
ENCNTR_FLEX_HIST                                   UPDT_APPLCTX
ENCNTR_FLEX_HIST                                   UPDT_CNT
ENCNTR_FLEX_HIST                                   PM_HIST_TRACKING_ID
ENCNTR_FLEX_HIST                                   PERSON_ID
ENCNTR_FLEX_HIST                                   DISCH_TO_LOCTN_CD
ENCNTR_FLEX_HIST                                   ENCNTR_STATUS_CD
ENCNTR_FLEX_HIST                                   TRAUMA_CD
ENCNTR_FLEX_HIST                                   TRAUMA_DT_TM
ENCNTR_FLEX_HIST                                   PATIENT_CLASSIFICATION_CD
ENCNTR_FLEX_HIST                                   MENTAL_CATEGORY_CD
ENCNTR_FLEX_HIST                                   PSYCHIATRIC_STATUS_CD
ENCNTR_FLEX_HIST                                   INPATIENT_ADMIT_DT_TM
ENCNTR_FLEX_HIST                                   LOC_TEMP_CD
ENCNTR_FLEX_HIST                                   ACCOMMODATION_REASON_CD
ENCNTR_FLEX_HIST                                   ALC_DECOMP_DT_TM
ENCNTR_FLEX_HIST                                   ALC_REASON_CD
ENCNTR_FLEX_HIST                                   ARRIVE_DT_TM
ENCNTR_FLEX_HIST                                   ARRIVE_PRSNL_ID
ENCNTR_FLEX_HIST                                   DEPART_DT_TM
ENCNTR_FLEX_HIST                                   DEPART_PRSNL_ID
ENCNTR_FLEX_HIST                                   ENCNTR_TYPE_CLASS_CD
ENCNTR_FLEX_HIST                                   SECURITY_ACCESS_CD
ENCNTR_FLEX_HIST                                   SERVICE_CATEGORY_CD
ENCNTR_FLEX_HIST                                   PREGNANCY_STATUS_CD
ENCNTR_FLEX_HIST                                   INITIAL_CONTACT_DT_TM
ENCNTR_FLEX_HIST                                   LAST_MENSTRUAL_PERIOD_DT_TM
ENCNTR_FLEX_HIST                                   ONSET_DT_TM
ENCNTR_FLEX_HIST                                   EXPECTED_DELIVERY_DT_TM
ENCNTR_FLEX_HIST                                   LEVEL_OF_SERVICE_CD
ENCNTR_FLEX_HIST                                   EST_DEPART_DT_TM
ENCNTR_FLEX_HIST                                   ADMIT_WITH_MEDICATION_CD
ENCNTR_FLEX_HIST                                   REFERRING_COMMENT
ENCNTR_FLEX_HIST                                   PREADMIT_NBR
ENCNTR_FLEX_HIST                                   PREADMIT_TESTING_CD
ENCNTR_FLEX_HIST                                   READMIT_CD
ENCNTR_FLEX_HIST                                   ALT_RESULT_DEST_CD
ENCNTR_FLEX_HIST                                   AMBULATORY_COND_CD
ENCNTR_FLEX_HIST                                   COURTESY_CD
ENCNTR_FLEX_HIST                                   DIET_TYPE_CD
ENCNTR_FLEX_HIST                                   RESULT_DEST_CD
ENCNTR_FLEX_HIST                                   CONFID_LEVEL_CD
ENCNTR_FLEX_HIST                                   VIP_CD
ENCNTR_FLEX_HIST                                   NAME_LAST_KEY
ENCNTR_FLEX_HIST                                   NAME_FIRST_KEY
ENCNTR_FLEX_HIST                                   NAME_FULL_FORMATTED
ENCNTR_FLEX_HIST                                   NAME_LAST
ENCNTR_FLEX_HIST                                   NAME_FIRST
ENCNTR_FLEX_HIST                                   NAME_PHONETIC
ENCNTR_FLEX_HIST                                   SEX_CD
ENCNTR_FLEX_HIST                                   BIRTH_DT_CD
ENCNTR_FLEX_HIST                                   BIRTH_DT_TM
ENCNTR_FLEX_HIST                                   SPECIES_CD
ENCNTR_FLEX_HIST                                   DATA_STATUS_CD
ENCNTR_FLEX_HIST                                   DATA_STATUS_DT_TM
ENCNTR_FLEX_HIST                                   DATA_STATUS_PRSNL_ID
ENCNTR_FLEX_HIST                                   CONTRIBUTOR_SYSTEM_CD
ENCNTR_FLEX_HIST                                   LOCATION_CD
ENCNTR_FLEX_HIST                                   GUARANTOR_TYPE_CD
ENCNTR_FLEX_HIST                                   REASON_FOR_VISIT
ENCNTR_FLEX_HIST                                   ENCNTR_FINANCIAL_ID
ENCNTR_FLEX_HIST                                   NAME_FIRST_SYNONYM_ID
ENCNTR_FLEX_HIST                                   FINANCIAL_CLASS_CD
ENCNTR_FLEX_HIST                                   BBD_PROCEDURE_CD
ENCNTR_FLEX_HIST                                   INFO_GIVEN_BY
ENCNTR_FLEX_HIST                                   SAFEKEEPING_CD
ENCNTR_FLEX_HIST                                   VISITOR_STATUS_CD
ENCNTR_FLEX_HIST                                   VALUABLES_CD
ENCNTR_FLEX_HIST                                   REFER_FACILITY_CD
ENCNTR_FLEX_HIST                                   ACCOMP_BY_CD
ENCNTR_FLEX_HIST                                   CHART_COMPLETE_DT_TM
ENCNTR_FLEX_HIST                                   ZERO_BALANCE_DT_TM
ENCNTR_FLEX_HIST                                   ARCHIVE_DT_TM_EST
ENCNTR_FLEX_HIST                                   ARCHIVE_DT_TM_ACT
ENCNTR_FLEX_HIST                                   PURGE_DT_TM_EST
ENCNTR_FLEX_HIST                                   PURGE_DT_TM_ACT
ENCNTR_FLEX_HIST                                   ENCNTR_COMPLETE_DT_TM
ENCNTR_FLEX_HIST                                   PA_CURRENT_STATUS_CD
ENCNTR_FLEX_HIST                                   PA_CURRENT_STATUS_DT_TM
ENCNTR_FLEX_HIST                                   PARENT_RET_CRITERIA_ID
ENCNTR_FLEX_HIST                                   CONTRACT_STATUS_CD
ENCNTR_FLEX_HIST                                   EST_LENGTH_OF_STAY
ENCNTR_FLEX_HIST                                   ASSIGN_TO_LOC_DT_TM
ENCNTR_FLEX_HIST                                   PROGRAM_SERVICE_CD
ENCNTR_FLEX_HIST                                   SPECIALTY_UNIT_CD
ENCNTR_FLEX_HIST                                   DOC_RCVD_DT_TM
ENCNTR_FLEX_HIST                                   REFERRAL_RCVD_DT_TM
ENCNTR_FLEX_HIST                                   SITTER_REQUIRED_CD
ENCNTR_FLEX_HIST                                   RESULT_ACCUMULATION_DT_TM
ENCNTR_FLEX_HIST                                   ABN_STATUS_CD
ENCNTR_FLEX_HIST                                   CREATE_DT_TM
ENCNTR_FLEX_HIST                                   CREATE_PRSNL_ID
ENCNTR_FLEX_HIST                                   BEG_EFFECTIVE_DT_TM
ENCNTR_FLEX_HIST                                   END_EFFECTIVE_DT_TM
ENCNTR_FLEX_HIST                                   ENCNTR_CLASS_CD
ENCNTR_FLEX_HIST                                   PRE_REG_DT_TM
ENCNTR_FLEX_HIST                                   PRE_REG_PRSNL_ID
ENCNTR_FLEX_HIST                                   REG_PRSNL_ID
ENCNTR_FLEX_HIST                                   EST_ARRIVE_DT_TM
ENCNTR_FLEX_HIST                                   PLACE_OF_SVC_TYPE_CD
ENCNTR_FLEX_HIST                                   PLACE_OF_SVC_ORG_ID
ENCNTR_FLEX_HIST                                   PLACE_OF_SVC_ADMIT_DT_TM
ENCNTR_FLEX_HIST                                   EST_FINANCIAL_RESP_AMT
ENCNTR_FLEX_HIST                                   REFERRAL_SOURCE_CD
ENCNTR_FLEX_HIST                                   ACCIDENT_RELATED_IND
ENCNTR_FLEX_HIST                                   ADMIT_DECISION_DT_TM
ENCNTR_FLEX_HIST                                   LAST_UTC_TS
ENCNTR_FLEX_HIST                                   ORDER_SOURCE_CD
ENCNTR_FLEX_HIST                                   PAYMENT_COLLECTION_STATUS_CD
ENCNTR_FLEX_HIST                                   DISCH_PRSNL_ID
ENCNTR_FLEX_HIST                                   ADMIT_EARLY_IND
ENCNTR_FLEX_HIST                                   TREATMENT_PHASE_CD
ENCNTR_FLEX_HIST                                   KIOSK_QUEUE_NBR_TXT
ENCNTR_FLEX_HIST                                   KIOSK_QUEUE_NBR_DT_TM
ENCNTR_FLEX_HIST                                   TXN_ID_TEXT
ENCNTR_FLEX_HIST                                   LODGER_CD
ENCNTR_FLEX_HIST                                   REFER_TO_UNIT_STAFF_CD
ENCNTR_FLEX_HIST                                   INCIDENT_CD
ENCNTR_FLEX_HIST                                   COMPLETE_REG_PRSNL_ID
ENCNTR_FLEX_HIST                                   COMPLETE_REG_DT_TM
ENCNTR_FLEX_HIST                                   CLERGY_VISIT_CD
ENCNTR_FLEX_HIST                                   CLIENT_ORGANIZATION_ID
ENCNTR_FLEX_HIST                                   PERSON_PLAN_PROFILE_TYPE_CD
ENCNTR_FLEX_HIST                                   MILITARY_SERVICE_RELATED_CD
ENCNTR_FLEX_HIST                                   INST_ID
ENCNTR_FLEX_HIST                                   ED_REFERRAL_SOURCE_CD
ENCNTR_FLEX_HIST                                   ADMINISTRATIVE_PROBLEM_CD
ENCNTR_FLEX_HIST                                   CHART_ACCESS_ORGANIZATION_ID
ENCNTR_FLEX_HIST                                   CLIENT_REFERENCE_NBR_TXT
ENCNTR_FLEX_HIST                                   SERVICE_PROVIDER_ORG_ID
ENCNTR_FLEX_HIST                                   OVRD_AUTOMTC_CVRG_PRTZTN_IND
ENCNTR_FLEX_HIST                                   SERVICE_DT_TM
ENCNTR_FLEX_HIST7399DRR                            ENCNTR_FLEX_HIST_ID
ENCNTR_FLEX_HIST7399DRR                            ENCNTR_ID
ENCNTR_FLEX_HIST7399DRR                            CHANGE_BIT
ENCNTR_FLEX_HIST7399DRR                            TRACKING_BIT
ENCNTR_FLEX_HIST7399DRR                            MENTAL_HEALTH_CD
ENCNTR_FLEX_HIST7399DRR                            ADMIT_TYPE_CD
ENCNTR_FLEX_HIST7399DRR                            TRIAGE_CD
ENCNTR_FLEX_HIST7399DRR                            DISCH_DISPOSITION_CD
ENCNTR_FLEX_HIST7399DRR                            ADMIT_SRC_CD
ENCNTR_FLEX_HIST7399DRR                            ACCOMMODATION_REQUEST_CD
ENCNTR_FLEX_HIST7399DRR                            ADMIT_MODE_CD
ENCNTR_FLEX_HIST7399DRR                            PLACEMENT_AUTH_PRSNL_ID
ENCNTR_FLEX_HIST7399DRR                            ACCOMMODATION_CD
ENCNTR_FLEX_HIST7399DRR                            REGION_CD
ENCNTR_FLEX_HIST7399DRR                            ISOLATION_CD
ENCNTR_FLEX_HIST7399DRR                            ORGANIZATION_ID
ENCNTR_FLEX_HIST7399DRR                            LOC_FACILITY_CD
ENCNTR_FLEX_HIST7399DRR                            LOC_BUILDING_CD
ENCNTR_FLEX_HIST7399DRR                            LOC_NURSE_UNIT_CD
ENCNTR_FLEX_HIST7399DRR                            LOC_ROOM_CD
ENCNTR_FLEX_HIST7399DRR                            LOC_BED_CD
ENCNTR_FLEX_HIST7399DRR                            ENCNTR_TYPE_CD
ENCNTR_FLEX_HIST7399DRR                            MED_SERVICE_CD
ENCNTR_FLEX_HIST7399DRR                            TRANSFER_REASON_CD
